GaiaDR3Id,Gaia-RA,Gaia-DEC,Gaia-G,Gaia-BP,Gaia-RP,plx,plx-err,pmra,pmra-err,pmdec,pmdec-err,ellr,Flamesfield,SpecName,N-Spec,combSN,aveVel,vel-err,vel-var,aveFeH,feh-err,feh-var,z,mem,feh-rel
5027215140721197312,15.1305446005,-33.7518191784,19.0327,19.5637,18.3965,0.4268,0.2287,0.168,0.174,-0.241,0.132,0.0933,2018.asa.c13,AS0329,1,27.08,119.33,0.69,0.0,-1.36,0.106,0.0,3.291,m,0
5027215239503598976,15.1311351541,-33.7460725549,19.5469,20.0335,18.9608,0.1951,0.3435,0.147,0.308,-0.371,0.199,0.0892,2018.asa.c16,AS5110,1,13.34,110.76,1.22,0.0,-0.9,0.214,0.0,1.251,m,0
5027220943220526336,15.1313587381,-33.6028205013,18.4067,18.8888,17.7874,0.1336,0.1861,-0.184,0.141,-0.105,0.1,0.1818,2017.sclcen3,AT03780,1,54.23,111.0,0.38,0.0,-1.74,0.053,0.0,5.851,m,0
5027217094929640960,15.1318452468,-33.6881621353,19.0186,19.5062,18.3485,-0.8332,0.2349,0.319,0.188,-0.185,0.135,0.0874,2018.asa.c12a,AS0325,2,30.61,108.82,0.701,2.121,-1.6,0.087,0.456,17.051,m,0
5027217094929621504,15.1321195741,-33.6944046814,18.2451,18.7839,17.5494,0.1386,0.1503,0.189,0.116,-0.1,0.081,0.0839,2017.sclcen2,AT04995,1,65.8,112.16,0.3,0.0,-1.46,0.042,0.0,3.071,m,0
5027214384806955520,15.1325370273,-33.7690704913,18.2337,18.7812,17.5594,0.0742,0.1453,0.072,0.115,-0.162,0.086,0.1106,2017.sclcen2,AT06062,1,58.98,120.62,0.31,0.0,-1.65,0.048,0.0,0.288,m,0
5027228128702332800,15.1328355991,-33.5002905489,17.8617,18.4419,17.1555,0.0796,0.1445,0.242,0.115,-0.11,0.076,0.3242,2006.gb106,scl076tor_,1,31.98,115.86,0.51,0.0,-1.71,0.087,0.0,5.159,m,0
5027217094929652096,15.1331391653,-33.6839707909,18.5488,19.069,17.9119,0.0309,0.1684,0.151,0.132,-0.149,0.097,0.0914,2017.sclcen3,AT04840,1,50.74,119.92,0.39,0.0,-1.77,0.058,0.0,0.252,m,0
5027215312519888384,15.1339552306,-33.738507809,16.8995,17.6301,16.0742,0.013,0.0658,0.21,0.05,-0.198,0.038,0.0862,2018.asa.c2,AS0036,2,165.05,105.33,0.095,0.607,-1.38,0.016,0.005,5.296,m,0
5027213590235987712,15.134068666,-33.8337744107,18.9001,19.4282,18.2612,0.2823,0.1956,0.033,0.158,-0.297,0.12,0.19,2018.asa.c1,AS1351,1,29.9,111.02,0.61,0.0,-1.46,0.098,0.0,3.247,m,0
5027215243800412288,15.1343979797,-33.7491670486,19.5609,20.0445,18.9982,-0.2928,0.3483,0.369,0.319,-0.364,0.2,0.0936,2018.asa.c16,AS5123,1,13.14,109.32,1.48,0.0,-1.63,0.237,0.0,3.231,m,0
5027214346150329984,15.1350125697,-33.7756363039,18.4603,18.9273,17.8204,0.1082,0.1609,-0.039,0.123,-0.003,0.093,0.1188,2018.asa.c17,AS0181,1,36.21,102.02,0.67,0.0,-2.28,0.093,0.0,4.614,m,0
5027215346879623552,15.1350713515,-33.7168564905,18.8921,19.3601,18.2737,-0.2167,0.2268,0.031,0.17,0.016,0.122,0.0804,2018.asa.c12a,AS0290,2,30.05,106.26,0.681,3.62,-1.93,0.094,0.07,2.447,m,0
5027217026210128128,15.1353749112,-33.700308167,19.7801,20.3019,19.2016,0.1283,0.3971,0.345,0.368,-0.028,0.234,0.0838,2018.asa.c17,AS5373,1,16.43,110.73,1.25,0.0,-0.81,0.175,0.0,1.528,m,0
5027220878797544704,15.1355981153,-33.6150217198,17.7513,18.355,17.0248,-0.0078,0.1111,-0.029,0.086,-0.101,0.063,0.168,2018.asa.c2,AS1041,2,108.19,114.51,0.171,0.867,-1.67,0.025,0.047,2.287,m,0
5027215553038052736,15.1360828978,-33.7085323337,17.0615,17.7196,16.2866,0.0526,0.0758,0.134,0.054,-0.201,0.041,0.082,2018.asa.c2,AS0052,1,91.75,126.62,0.18,0.0,-1.81,0.029,0.0,1.156,m,0
5027215548741336448,15.1361952694,-33.7133083712,19.4837,19.9558,18.8855,-0.6589,0.3867,0.096,0.324,0.118,0.199,0.0814,2018.asa.c16,AS5023,1,18.13,116.0,0.97,0.0,-1.35,0.164,0.0,4.723,m,0
5027213693315220608,15.1365682315,-33.8197061293,19.0131,19.4898,18.4186,0.482,0.2138,0.364,0.18,-0.088,0.13,0.1723,2017.sclcen3,AT06628,1,37.96,115.96,0.57,0.0,-1.43,0.076,0.0,8.650,m,0
5003145589941282688,15.1367224364,-33.9826278729,19.6609,20.0331,19.0691,-0.5822,0.3497,0.195,0.272,0.241,0.205,0.3982,2018.asa.c13,AS5219,1,15.82,102.39,1.26,0.0,-1.97,0.217,0.0,6.534,m,0
5003146929971104768,15.1368746694,-33.9215943395,18.766,19.2638,18.1304,-0.1991,0.1833,-0.089,0.131,-0.073,0.105,0.3115,2006.gb109,scl114tor_,2,47.47,105.26,0.441,0.655,-2.03,0.067,0.169,3.081,m,0
5027220878797542528,15.1368965076,-33.6020840326,17.6198,18.1859,16.8761,-0.1347,0.1193,0.023,0.096,-0.152,0.065,0.1853,2018.asa.c2,AS1029,1,71.22,119.55,0.25,0.0,-1.8,0.039,0.0,2.370,m,0
5027215136424358656,15.1370840225,-33.7568004331,17.8923,18.4901,17.1908,-0.1116,0.1145,0.047,0.092,-0.065,0.066,0.1016,2017.sclcen3,AT05926,1,74.04,122.09,0.27,0.0,-1.41,0.037,0.0,2.432,m,0
5027213693315234176,15.1377521028,-33.8111747422,19.1566,19.6575,18.498,0.0919,0.2393,0.368,0.22,-0.305,0.145,0.1619,2017.sclout1,AT06536,1,23.96,111.56,0.69,0.0,-1.58,0.125,0.0,1.936,m,0
5027214384806956416,15.1378033977,-33.7757050176,18.4505,18.9177,17.7799,-0.2402,0.1605,0.098,0.12,-0.13,0.092,0.1203,2018.asa.c16,AS0177,2,58.17,97.19,0.326,0.167,-1.17,0.047,0.058,2.572,m,0
5027239982812114560,15.1384320172,-33.4816041125,17.7556,18.3345,17.0414,-0.1411,0.129,-0.023,0.107,-0.134,0.071,0.3523,2006.gb106,scl067tor_,1,38.48,117.52,0.41,0.0,-2.0,0.075,0.0,2.665,m,0
5027220878797545472,15.1387448565,-33.6202794184,18.5036,18.8764,17.9604,-0.0683,0.178,-0.01,0.134,-0.003,0.099,0.1629,2018.asa.c12a,AS0192,2,35.88,110.69,0.549,2.093,-1.73,0.072,0.078,2.536,m,0
5027215342582881280,15.1397916393,-33.7237109484,18.6672,19.1693,18.0289,0.0869,0.1862,0.412,0.148,-0.164,0.11,0.0851,2018.asa.c13,AS0235,1,30.54,102.72,0.67,0.0,-1.67,0.096,0.0,5.080,m,0
5027213693315237760,15.1398371912,-33.8085196581,19.1749,19.6958,18.5242,-0.1778,0.2477,0.181,0.225,-0.116,0.145,0.1593,2018.asa.c1,AS1476,1,27.54,117.79,0.82,0.0,-1.13,0.103,0.0,0.860,m,0
5027217129289386112,15.1400375866,-33.686670615,18.7742,19.2492,18.189,0.0586,0.2005,0.067,0.157,-0.085,0.115,0.0949,2017.sclcen3,AT04880,1,43.18,109.35,0.51,0.0,-1.83,0.071,0.0,0.655,m,0
5027214380510069504,15.1407674382,-33.7750324716,19.0683,19.4303,18.5549,0.05,0.2617,0.203,0.218,-0.282,0.141,0.1211,2018.asa.c13,AS0338,1,25.71,106.82,0.87,0.0,-2.04,0.128,0.0,0.851,m,0
5027215239503594240,15.1410939507,-33.7484449361,17.4391,18.0697,16.6881,-0.0431,0.0868,0.085,0.068,-0.188,0.05,0.0976,2004.Sclcen,ET0164,1,50.05,112.04,0.33,0.0,-1.74,0.055,0.0,1.254,m,0
5027220294681994368,15.1413063716,-33.6256876401,18.5576,19.0811,17.8962,-0.1893,0.1854,0.016,0.144,-0.055,0.105,0.1575,2017.sclcen2,AT04035,1,54.93,110.08,0.35,0.0,-1.32,0.051,0.0,1.625,m,0
5027166551758015744,15.1415324268,-33.861745746,18.6885,19.2087,18.0486,-0.0826,0.173,0.357,0.146,-0.193,0.101,0.2293,2006.gb109,scl077tor_,1,26.63,119.7,0.61,0.0,-1.92,0.116,0.0,3.539,m,0
5027220191603278592,15.1418558509,-33.6512861128,16.7196,17.6469,15.7677,-0.0132,0.0611,0.184,0.046,-0.209,0.035,0.1281,2004.Sclcen,ET0024,1,69.14,113.03,0.23,0.0,-1.06,0.037,0.0,4.986,m,0
5027220977580288128,15.142129903,-33.5857861757,18.9914,19.4426,18.3678,0.2325,0.2962,0.275,0.218,-0.358,0.148,0.2092,2017.sclcen2,AT03611,1,34.86,123.4,0.74,0.0,-2.39,0.108,0.0,1.802,m,0
5027217026210137344,15.1421864636,-33.6966328066,19.2547,19.7123,18.6133,-0.098,0.2898,0.064,0.253,-0.009,0.157,0.091,2018.asa.c1,AS1512,1,18.92,114.79,0.96,0.0,-1.62,0.161,0.0,0.994,m,0
5027213594532978304,15.1430414423,-33.8313294501,17.4632,18.1537,16.6732,0.0657,0.0828,0.012,0.07,-0.147,0.049,0.1893,2004.Sclcen,ET0168,1,51.3,114.72,0.36,0.0,-1.24,0.052,0.0,2.154,m,0
5027166448674502784,15.1453466251,-33.8828928167,18.2069,18.7262,17.5356,-0.0443,0.1294,0.218,0.1,-0.298,0.075,0.259,2006.gb109,scl092tor_,2,62.31,107.75,0.25,8.411,-1.94,0.047,0.022,4.721,m,0
5027215342582887296,15.145934151,-33.7206161126,18.267,18.7535,17.6086,-0.0196,0.1407,0.127,0.109,0.045,0.081,0.0897,2018.asa.c2,AS0140,1,53.41,126.75,0.38,0.0,-2.05,0.058,0.0,8.384,m,0
5003146006554912768,15.1465572203,-33.9585852647,17.923,18.437,17.2353,0.1636,0.1103,0.27,0.08,-0.177,0.064,0.3649,2006.gb109,scl132_07_,2,65.89,100.85,0.295,0.667,-2.26,0.048,0.061,6.226,m,0
5027215278157731968,15.1472070627,-33.7310546615,18.4899,18.4912,17.4832,-0.0463,0.1646,0.297,0.131,-0.254,0.097,0.093,2018.asa.c2,AS0190,1,45.97,99.44,0.53,0.0,-2.33,0.074,0.0,3.171,m,0
5027166246813510144,15.1478305216,-33.8916001789,19.7414,20.2027,19.1704,-0.1458,0.3548,0.556,0.316,-0.287,0.216,0.2714,2018.asa.c13,AS5335,1,15.65,104.74,1.26,0.0,-1.66,0.204,0.0,2.616,m,0
5027216820051668736,15.1478514139,-33.7117318191,19.0801,19.5522,18.4086,-0.1082,0.2531,0.307,0.228,-0.169,0.142,0.0914,2018.asa.c1,AS1419,2,39.45,107.2,0.521,1.754,-1.01,0.068,0.011,1.458,m,0
5027215273863359872,15.1482572461,-33.7381967039,18.6678,19.1594,18.033,-0.1603,0.1813,0.034,0.138,-0.019,0.104,0.0967,2017.sclcen3,AT05686,1,45.9,120.69,0.51,0.0,-2.43,0.081,0.0,2.075,m,0
5027214487886169344,15.1482802739,-33.7517549237,16.9978,17.7184,16.1906,0.0069,0.0673,0.104,0.053,-0.196,0.039,0.1049,2018.asa.c2,AS0045,1,93.21,101.86,0.19,0.0,-1.39,0.028,0.0,1.088,m,0
5027220225962519936,15.1483448579,-33.6529191603,18.6286,19.1448,17.9929,0.1221,0.1875,-0.058,0.146,-0.161,0.108,0.1306,2018.asa.c2,AS1248,1,43.36,121.59,0.49,0.0,-1.98,0.072,0.0,1.854,m,0
5027220672639117312,15.1490688997,-33.6317662452,16.9292,17.668,16.1057,-0.1676,0.0716,0.024,0.058,-0.123,0.042,0.1546,2018.asa.c2,AS0038,1,110.84,108.15,0.14,0.0,-1.52,0.024,0.0,7.440,m,0
5027220668342577920,15.1492753976,-33.6294463265,19.173,19.687,18.5625,0.1718,0.2849,-0.31,0.289,-0.175,0.164,0.1574,2018.asa.c12b,AS0366,1,27.21,114.3,1.04,0.0,-2.44,0.148,0.0,3.155,m,0
5027214075569313664,15.1497617448,-33.80401202,17.2017,17.8899,16.4086,0.0498,0.075,0.057,0.064,-0.238,0.044,0.1576,2018.asa.c13,AS0058,1,78.27,110.56,0.2,0.0,-1.37,0.034,0.0,4.814,m,0
5027214075566904960,15.1505824937,-33.799794764,19.5121,20.0109,18.9721,-0.8077,0.2984,-0.193,0.296,0.109,0.19,0.153,2018.asa.c16,AS5074,1,17.57,113.96,1.25,0.0,-1.53,0.173,0.0,8.217,m,0
5027220908860789120,15.151077261,-33.6021553835,19.5511,20.0448,18.9644,-0.6235,0.4375,0.715,0.461,-0.332,0.24,0.1921,2018.asa.c12b,AS5115,1,19.22,100.83,1.15,0.0,-1.64,0.163,0.0,6.138,m,0
5027166487332190592,15.1517408045,-33.8721056579,19.4998,19.9155,18.8398,0.1077,0.3083,0.377,0.27,-0.284,0.181,0.2456,2018.asa.c13,AS5034,2,31.32,99.92,1.076,1.53,-2.68,0.168,0.19,1.216,m,0
5027166242516067584,15.1518671226,-33.8912316433,19.192,19.6325,18.6058,-0.2458,0.2691,-0.317,0.244,0.02,0.153,0.2717,2018.asa.c1,AS1486,2,44.12,108.57,0.535,3.458,-2.1,0.075,0.086,3.355,m,0
5027166654833370112,15.1519616681,-33.8407423614,19.2171,19.6278,18.6635,-0.4062,0.2431,0.038,0.223,-0.059,0.148,0.2041,2018.asa.c1,AS1502,1,21.98,107.65,1.29,0.0,-2.5,0.192,0.0,3.011,m,0
5003141913449248640,15.1519897283,-34.0627774855,18.5116,18.9873,17.8434,0.2696,0.1661,0.268,0.118,-0.307,0.095,0.5141,2018.asa.c18,AS2165,3,40.69,114.75,0.486,0.554,-2.08,0.078,0.164,4.952,m,0
5003140367261007232,15.1520554689,-34.1013700742,18.9403,19.2641,18.4319,0.0941,0.2276,0.005,0.187,-0.178,0.133,0.5696,2018.asa.c18,AS0303,1,21.2,114.53,1.07,0.0,-2.3,0.168,0.0,0.501,m,0
5027228055686459648,15.1528228836,-33.5174040019,18.6984,19.2124,18.04,-0.2469,0.2186,0.177,0.182,-0.082,0.12,0.3068,2006.gb106,scl090tor_,1,15.0,112.37,1.07,0.0,-1.68,0.197,0.0,2.686,m,0
5027215273863376768,15.152886818,-33.7348757331,18.3205,18.8678,17.6405,-0.1552,0.1453,-0.093,0.113,-0.12,0.084,0.0989,2018.asa.c13,AS0152,2,78.02,106.62,0.267,0.082,-2.05,0.039,0.09,3.758,m,0
5027214517949097216,15.1533199852,-33.7456543986,19.5151,19.8992,18.9487,-0.6933,0.3267,0.207,0.297,0.164,0.187,0.1044,2018.asa.c13,AS5061,1,22.45,118.01,1.29,0.0,-2.22,0.166,0.0,7.799,m,0
5027216820051668608,15.1536212805,-33.7103440006,19.0462,19.4937,18.4506,0.0925,0.2622,0.333,0.209,-0.215,0.139,0.0964,2018.asa.c1,AS1400,2,36.37,110.9,0.557,1.92,-1.85,0.085,0.149,1.267,m,0
5027216824348892672,15.1545055563,-33.7144396495,17.9368,18.4886,17.248,-0.0558,0.1253,0.087,0.092,-0.198,0.071,0.0968,2018.asa.c13,AS0095,1,49.64,121.28,0.4,0.0,-1.29,0.055,0.0,1.034,m,0
5027216854411447424,15.1547104232,-33.6964842169,18.6619,19.2441,18.0498,0.0678,0.1802,-0.116,0.142,0.068,0.105,0.1015,2018.asa.c12a,AS0234,3,53.81,116.84,0.372,2.678,-2.12,0.054,0.014,6.592,m,0
5027220702702349952,15.1551275361,-33.6084753771,19.0692,19.5163,18.4827,0.7393,0.3446,0.049,0.241,-0.252,0.164,0.1862,2017.sclcen2,AT03834,1,29.45,105.48,0.75,0.0,-2.37,0.129,0.0,5.285,m,0
5027216751332154240,15.1551352802,-33.7232255331,18.7136,19.2255,18.0742,-0.0602,0.1849,0.179,0.163,-0.2,0.112,0.0976,2018.asa.c13,AS0246,2,58.01,107.65,0.353,0.371,-1.37,0.048,0.011,0.555,m,0
5027166693490107008,15.1557988157,-33.8376875066,18.4359,18.9669,17.7768,0.0457,0.1436,-0.015,0.118,-0.277,0.087,0.2014,2018.asa.c13,AS0173,2,61.88,116.22,0.292,0.822,-1.27,0.044,0.038,4.093,m,0
5003145697317267968,15.1562403748,-33.9907209644,18.154,18.7137,17.4635,-0.1035,0.1398,0.079,0.102,-0.114,0.08,0.4115,2018.asa.c18,AS2164,3,63.1,122.91,0.278,0.437,-1.64,0.044,0.313,0.802,m,0
5027227815168281600,15.1568927141,-33.5295574371,19.5456,19.9859,18.9238,-0.03,0.4268,-0.134,0.488,0.089,0.247,0.2915,2018.asa.c12b,AS5094,1,17.69,116.79,1.55,0.0,-2.46,0.248,0.0,1.159,m,0
5027217060569899136,15.1573843344,-33.6896995626,18.278,18.7976,17.598,-0.1963,0.1507,-0.018,0.131,0.028,0.09,0.107,2017.sclcen2,AT04929,1,59.83,112.62,0.31,0.0,-1.28,0.046,0.0,4.964,m,0
5027220672639116928,15.158201782,-33.622765671,18.9661,19.1962,18.3867,-0.0856,0.2399,0.274,0.19,-0.014,0.135,0.1705,2018.asa.c12a,AS0308,2,27.95,107.71,0.93,5.638,-2.39,0.117,0.24,3.813,m,0
5027217163649127168,15.1584688308,-33.6847659205,19.115,19.5702,18.5247,-0.105,0.2521,0.235,0.233,-0.292,0.142,0.1108,2017.sclcen3,AT04853,1,26.7,113.43,0.62,0.0,-1.6,0.112,0.0,1.720,m,0
5027216751332146432,15.1585130933,-33.726053634,19.1603,19.5897,18.532,-0.2156,0.2674,0.111,0.237,-0.217,0.15,0.1009,2017.sclcen3,AT05490,1,30.0,110.57,0.66,0.0,-1.65,0.101,0.0,1.312,m,0
5027214006849837568,15.1588689034,-33.8046929673,16.7585,17.5013,15.93,0.0444,0.0548,0.083,0.046,-0.216,0.033,0.1623,2004.Sclcen,ET0138,1,66.97,109.03,0.24,0.0,-1.55,0.039,0.0,3.868,m,0
5027166689193127168,15.16021131,-33.8251428575,19.2275,19.7409,18.6192,-0.4397,0.2595,0.135,0.234,-0.309,0.151,0.1872,2006.gb109,scl030tor_,1,19.09,117.11,1.07,0.0,-1.27,0.152,0.0,5.545,m,0
5027216858708136960,15.1603659652,-33.7103269618,18.4707,19.0217,17.8035,-0.2925,0.1726,0.079,0.127,-0.029,0.093,0.1021,2018.asa.c13,AS0183,2,69.89,104.85,0.289,1.323,-1.26,0.039,0.132,4.071,m,0
5027166590410892928,15.1609281241,-33.8588418057,18.1933,18.7171,17.5225,-0.0676,0.1267,-0.079,0.1,-0.075,0.074,0.2303,2018.asa.c13,AS0131,2,70.13,126.03,0.254,0.04,-1.9,0.042,0.025,3.577,m,0
5027166689193124992,15.1619507072,-33.8273475962,19.5769,20.1123,18.9724,-0.2159,0.3137,-0.239,0.294,-0.238,0.192,0.1905,2018.asa.c16,AS5140,1,22.23,111.83,1.02,0.0,-1.44,0.136,0.0,2.656,m,0
5027240498208143616,15.1621729944,-33.436007363,17.3017,17.9482,16.5408,0.0931,0.0938,0.162,0.077,-0.137,0.052,0.4241,2006.gb106,scl044tor_,1,55.27,94.35,0.27,0.0,-1.89,0.05,0.0,2.745,m,0
5027217163649158144,15.1623480994,-33.6744240121,19.06,19.5734,18.4246,-0.287,0.252,0.011,0.231,0.129,0.141,0.121,2018.asa.c2,AS0336,1,30.64,102.1,0.69,0.0,-1.8,0.101,0.0,4.938,m,0
5027216854411457920,15.1633466787,-33.6935685497,19.5552,20.1021,18.9678,0.6429,0.3606,0.175,0.325,-0.089,0.2,0.1099,2018.asa.c13,AS5119,1,18.73,111.59,1.41,0.0,-1.77,0.171,0.0,4.060,m,0
5027221011940027392,15.1642494135,-33.5848589219,18.9779,19.5125,18.4155,-0.0394,0.2871,-0.133,0.223,-0.106,0.148,0.2207,2018.asa.c2,AS1374,1,25.12,119.09,0.71,0.0,-1.81,0.122,0.0,1.150,m,0
5027221046299774208,15.1643692458,-33.5781117914,19.4938,19.9903,18.9153,-0.75,0.4425,-0.844,0.439,0.029,0.233,0.2295,2018.asa.c12b,AS5033,1,20.24,97.43,1.15,0.0,-1.7,0.155,0.0,6.864,m,0
5027165422179790592,15.1643889389,-33.9136411127,17.8924,18.4593,17.1959,0.1883,0.1075,-0.054,0.081,-0.04,0.062,0.3047,2006.gb109,scl108tor_,1,44.28,114.61,0.38,0.0,-1.98,0.067,0.0,10.702,m,0
5027217266728427264,15.1655569431,-33.6534394413,19.2995,19.677,18.7493,0.3206,0.3136,0.34,0.296,-0.236,0.181,0.1417,2017.sclcen2,AT04381,1,28.41,113.35,0.87,0.0,-2.47,0.146,0.0,1.403,m,0
5027166173796586240,15.1658557042,-33.8995060799,19.443,19.9202,18.8423,-0.0145,0.2912,0.524,0.256,0.09,0.175,0.2858,2018.asa.c1,AS1586,2,34.65,101.77,0.602,0.366,-1.72,0.089,0.032,6.794,m,0
5027214041209576320,15.16650278,-33.8064753808,19.0434,19.4861,18.451,-0.0471,0.208,0.045,0.184,-0.142,0.128,0.1677,2018.asa.c1,AS1399,1,24.29,117.46,0.87,0.0,-1.76,0.126,0.0,0.151,m,0
5027214517949099392,15.1672361566,-33.7446948689,18.9736,19.5244,18.327,-0.1126,0.2163,0.033,0.176,-0.07,0.128,0.1142,2018.asa.c1,AS1371,1,28.02,138.91,0.74,0.0,-1.69,0.108,0.0,0.628,m,0
5027221050596233344,15.1673410421,-33.5766412251,17.8262,18.3655,17.1417,0.184,0.1327,-0.149,0.099,-0.122,0.07,0.2328,2018.asa.c2,AS0089,2,89.15,105.27,0.22,0.247,-2.62,0.041,0.061,10.577,m,0
5027227956901324288,15.168296767,-33.5035262543,18.9947,19.5219,18.4252,0.18,0.2816,0.166,0.255,-0.223,0.154,0.3316,2006.gb106,scl079tor_,1,14.93,118.03,1.33,0.0,-2.44,0.266,0.0,0.398,m,0
5027217167943511808,15.1692230232,-33.6783558097,19.5385,20.104,18.9283,-0.336,0.3315,0.16,0.298,-0.297,0.194,0.1235,2018.asa.c12b,AS5102,1,22.55,111.46,0.98,0.0,-1.51,0.136,0.0,2.212,m,0
5027221046299783040,15.1696536235,-33.5704441012,18.5349,19.0388,17.9022,0.1775,0.2084,-0.115,0.158,-0.14,0.11,0.2419,2018.asa.c2,AS0199,1,45.42,102.41,0.49,0.0,-2.39,0.079,0.0,3.368,m,0
5027217198008893568,15.1700844233,-33.6756572915,19.1256,19.5648,18.511,0.3266,0.2693,0.763,0.252,-0.554,0.156,0.1261,2017.sclcen3,AT04724,1,31.83,97.82,0.7,0.0,-1.64,0.095,0.0,9.175,m,0
5027165417882335744,15.172343588,-33.9084618721,19.6862,20.1541,19.1227,-0.4434,0.3461,0.558,0.297,-0.354,0.206,0.2994,2018.asa.c13,AS5241,1,15.41,110.67,1.32,0.0,-1.87,0.217,0.0,5.382,m,0
5027165349162851840,15.173032605,-33.9250990191,18.1797,18.7305,17.4937,0.2318,0.1323,-0.087,0.094,-0.193,0.077,0.3221,2006.gb109,scl116tor_,1,38.1,115.18,0.46,0.0,-1.81,0.076,0.0,8.239,m,0
5003145727380235904,15.1739941094,-33.9836358194,17.5972,18.2142,16.8588,-0.1395,0.0916,0.153,0.067,-0.117,0.054,0.4036,2018.asa.c18,AS2400,2,73.57,106.02,0.226,0.311,-1.64,0.037,0.025,4.105,m,0
5027217202305545856,15.1746917195,-33.6691848527,18.023,18.5897,17.3203,0.2414,0.125,0.056,0.095,-0.183,0.072,0.1345,2017.sclcen2,AT04616,1,74.18,107.9,0.26,0.0,-1.7,0.038,0.0,3.869,m,0
5027215930995181312,15.1760428703,-33.7440964047,18.7872,19.2977,18.1365,-0.0712,0.1966,0.233,0.149,-0.138,0.113,0.1206,2017.sclcen3,AT05756,1,41.39,100.41,0.44,0.0,-1.89,0.074,0.0,1.328,m,0
5027215999714657664,15.1770933067,-33.7398652545,16.7115,17.5047,15.849,0.0427,0.0597,0.213,0.045,-0.221,0.034,0.1197,2004.Sclcen,ET0139,1,69.49,91.83,0.24,0.0,-1.34,0.037,0.0,7.321,m,0
5003145830459456128,15.177162871,-33.9695681902,19.524,19.9463,18.9166,-0.0694,0.3265,0.088,0.26,0.381,0.187,0.3844,2006.gb109,scl135_07_,2,19.55,82.57,1.381,0.687,-2.36,0.21,0.091,9.368,m,0
5027240528270604416,15.177226181,-33.4306653569,18.8547,19.286,18.2375,-0.1713,0.2511,0.217,0.191,-0.139,0.133,0.4363,2006.gb106,scl042tor_,1,18.79,103.63,1.26,0.0,-1.83,0.163,0.0,1.263,m,0
5027220810078068096,15.1773660373,-33.5965266233,16.6212,17.3729,15.7818,0.0038,0.0669,0.059,0.052,-0.177,0.037,0.2128,2018.asa.c12a,AS0021,2,114.56,111.38,0.135,0.534,-1.84,0.02,0.046,1.656,m,0
5027227888184166272,15.1782322046,-33.5250689929,18.5317,19.0336,17.8952,0.3849,0.2177,0.075,0.157,-0.072,0.11,0.306,2006.gb106,scl093tor_,1,19.81,116.59,1.09,0.0,-2.45,0.186,0.0,5.831,m,0
5027166998430754304,15.1782865138,-33.8410532369,19.3875,19.9261,18.8076,0.2822,0.2693,-0.23,0.25,-0.213,0.162,0.2133,2018.asa.c1,AS1560,2,34.09,99.1,0.774,3.099,-2.28,0.114,0.281,3.648,m,0
5027214144288789760,15.1790416001,-33.7851102868,17.6508,18.1361,17.017,0.1957,0.0982,0.099,0.074,-0.24,0.056,0.1521,2004.Sclcen,ET0371,1,33.86,103.64,0.72,0.0,-2.81,0.117,0.0,4.915,m,0
5027227952607251712,15.180175951,-33.5103839777,18.2537,18.781,17.5845,0.1931,0.1944,0.233,0.131,-0.218,0.095,0.3267,2006.gb106,scl081tor_,1,26.51,109.98,0.5,0.0,-1.64,0.107,0.0,1.561,m,0
5027220737062096000,15.1818797561,-33.6042829514,18.7019,19.17,18.0513,0.1194,0.2389,0.249,0.171,-0.182,0.125,0.2059,2018.asa.c2,AS0243,1,41.8,92.5,0.54,0.0,-2.34,0.085,0.0,1.022,m,0
5027216029777666816,15.181974272,-33.7173934172,19.0488,19.4395,18.517,-0.0073,0.2588,0.023,0.202,-0.301,0.138,0.1197,2018.asa.c13,AS0333,1,24.78,114.95,1.02,0.0,-2.04,0.133,0.0,1.930,m,0
5027228571082561536,15.1825448572,-33.4856191524,18.9621,19.5035,18.3154,0.5979,0.2804,0.393,0.238,-0.243,0.153,0.3615,2006.gb106,scl070tor_,1,18.43,110.24,0.9,0.0,-1.5,0.159,0.0,5.636,m,0
5027167105806966144,15.1841705566,-33.805933483,17.7404,18.3354,17.0243,0.0539,0.1019,0.161,0.085,-0.214,0.061,0.1756,2006.gb109,scl010tor_,1,54.86,118.7,0.31,0.0,-1.88,0.052,0.0,1.072,m,0
5027167105807480832,15.1844970668,-33.82189941,17.0227,17.7574,16.2066,0.087,0.0728,0.19,0.054,-0.118,0.041,0.1933,2004.Sclcen,ET0147,1,48.51,111.4,0.33,0.0,-1.28,0.054,0.0,7.661,m,0
5027220771421842816,15.185222742,-33.5982276574,19.3896,19.8821,18.7892,-0.3507,0.4187,0.558,0.404,-0.211,0.218,0.2151,2017.sclout1,AT03724,1,28.21,117.01,0.84,0.0,-2.15,0.127,0.0,3.312,m,0
5027228571081638144,15.185316751,-33.4687588964,18.7743,19.2535,18.1117,-0.2507,0.2498,-0.202,0.204,0.121,0.138,0.3859,2018.asa.c2,AS0261,1,35.04,125.6,0.64,0.0,-2.18,0.096,0.0,4.268,m,0
5003142673660291968,15.1858219734,-34.0094915197,17.4851,18.0845,16.7487,0.0592,0.0986,0.274,0.068,-0.208,0.054,0.4415,2018.asa.c18,AS2159,3,97.89,122.98,0.157,1.129,-1.88,0.029,0.013,6.670,m,0
